timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_lat,gnss_lon,gnss_alt,gnss_speed,gnss_bearing,gnss_accuracy,engine_state,ml_speed,heading_deg,pos_e,pos_n,pos_u,nhc_enabled,vnhc_enabled,compass_accepted,map_accepted
1788925037723,-1.6857,5.4425,8.3569,0.00679,0.37070,1.14486,-31.14,-3.86,-15.30,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.19,249.46,-1946.54,2421.34,-446.80,true,false,false,false
1788925037842,-2.3133,5.5478,8.4239,0.37217,1.06830,1.95324,-32.08,0.00,-16.43,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.92,235.59,-1892.11,2489.47,-467.37,true,false,false,false
1788925037956,-1.1928,5.2223,7.6295,-0.07204,0.61357,2.54431,-31.07,6.17,-18.96,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.92,219.43,-1856.56,2533.49,-480.61,true,false,false,false
1788925038074,2.0201,3.4839,7.6008,0.38695,1.44006,2.13539,-27.06,16.18,-21.90,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.87,203.44,-1833.78,2562.66,-489.55,false,false,false,false
1788925038188,-0.2638,4.7480,9.7603,0.76084,4.69568,1.26736,-19.03,22.26,-24.94,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.87,187.32,-1790.47,2621.47,-508.00,false,false,false,false
1788925038298,0.4499,3.3643,12.5276,-0.34460,-0.61437,0.48774,-5.79,24.99,-29.10,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.40,185.78,-1798.88,2611.47,-505.12,false,false,false,false
1788925038410,1.6325,3.3739,9.1137,0.62982,-0.95618,-0.89986,-2.23,25.11,-30.26,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.54,192.51,-1814.61,2592.73,-499.66,false,false,false,false
1788925038529,2.8487,3.8429,7.0738,-0.35099,-2.98079,-2.04378,-9.62,23.03,-30.28,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.65,210.55,-1841.28,2559.21,-489.63,false,false,false,false
1788925038648,2.5998,5.0399,6.4750,-0.36804,-1.64206,-2.64977,-22.20,18.11,-24.81,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.89,229.47,-1840.42,2560.45,-490.18,true,false,false,false
1788925038770,-0.1968,4.2503,11.3306,-0.36697,-0.54620,-2.93725,-30.32,10.59,-19.11,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.13,246.28,-1845.05,2555.52,-488.98,false,false,false,false
1788925038890,-1.7240,2.8277,10.9478,-0.08588,-1.04353,-2.86055,-31.78,-0.34,-14.89,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,17.46,263.58,-1854.45,2544.63,-485.99,false,false,false,false
1788925039010,-4.8700,3.1101,8.3952,0.22410,-1.57921,-3.37705,-28.82,-12.32,-10.89,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,16.72,284.56,-1859.71,2537.67,-483.98,false,false,false,false
1788925039128,-6.7567,5.6674,7.2604,0.64580,-1.35458,-1.85843,-21.23,-23.10,-6.28,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.51,297.66,-1859.28,2537.08,-483.71,false,false,false,false
1788925039250,-4.4249,5.8493,6.4798,0.10692,-0.23954,0.57616,-16.22,-27.54,-3.17,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.47,296.28,-1852.97,2542.76,-485.09,false,false,false,false
1788925039371,-3.0311,4.8341,6.1065,-0.02943,2.08013,1.46443,-12.64,-31.01,3.28,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.52,281.80,-1850.98,2546.68,-486.55,false,false,false,false
1788925039487,-3.3906,5.6339,5.9055,-0.21584,2.07587,2.88612,-17.68,-28.05,-0.45,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.36,261.42,-1846.72,2551.63,-488.00,false,false,false,false
1788925039601,-3.3523,6.1220,5.8672,-0.60345,1.60930,2.03739,-22.78,-20.64,-5.48,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.65,246.38,-1846.34,2552.41,-488.39,false,false,false,false
1788925039718,0.1771,5.0399,6.8249,-1.74725,-1.34819,2.29931,-27.99,-10.35,-11.81,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.83,238.42,-1846.73,2551.44,-488.19,true,false,false,false
1788925039837,1.9053,3.2207,6.4845,-2.09864,-2.31302,2.60929,-29.61,0.96,-9.60,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.38,225.59,-1847.81,2550.50,-488.16,true,false,false,false
1788925039955,6.2632,-2.2289,7.3418,-2.08692,-2.84763,3.00968,-29.64,9.90,-0.92,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.95,197.89,-1848.86,2549.60,-488.16,false,false,false,false
1788925040072,9.0736,-6.2315,7.4136,0.91956,2.04392,2.26522,-21.34,18.73,12.92,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.03,189.35,-1849.79,2549.16,-488.31,false,false,false,false
1788925040193,7.4172,-6.1023,7.4088,0.71610,-1.07868,0.95418,-13.14,22.88,15.13,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.87,179.86,-1851.10,2548.04,-488.21,false,false,false,false
1788925040311,6.7992,-4.7713,9.1472,2.10490,1.13114,0.50479,-8.79,24.71,14.83,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.98,179.55,-1852.31,2547.03,-488.11,false,false,false,false
1788925040429,5.0225,-2.0608,8.5388,2.68745,0.95964,-0.42063,-8.93,27.92,8.44,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,9.49,183.01,-1853.51,2545.97,-487.97,false,false,false,false
1788925040549,4.3095,1.0851,6.9302,1.36576,-0.03502,-0.70079,-11.23,29.18,-1.13,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.05,187.37,-1855.20,2544.53,-487.80,false,false,false,false
1788925040665,4.7354,2.4257,8.6255,1.61276,0.58055,-1.60171,-14.27,26.91,-8.12,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.05,195.73,-1856.62,2543.42,-487.75,false,false,false,false
1788925040786,2.8152,4.2503,6.4750,1.47015,0.69347,-3.20249,-18.77,20.08,-13.95,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,15.24,210.16,-1857.28,2542.35,-487.52,false,false,false,false
1788925040907,-0.9051,3.0335,7.6822,-0.30199,-3.25668,-4.47305,-23.79,8.12,-18.02,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,17.74,242.03,-1861.71,2537.73,-487.05,true,false,false,false
1788925041026,-5.3827,2.1482,10.9190,-0.50439,-0.39387,-5.70099,-26.18,-8.10,-13.86,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,17.68,270.09,-1866.18,2536.38,-487.90,false,false,false,false
1788925041147,-5.6507,0.7448,11.3163,1.39772,-2.51115,-4.07358,-17.55,-23.61,-11.76,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.94,297.94,-1865.81,2536.31,-487.95,false,false,false,false
1788925041263,-4.8461,2.4544,8.1607,1.70650,-1.74751,-2.76042,-5.36,-32.06,-5.49,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.47,316.96,-1865.87,2537.35,-488.58,false,false,false,false
1788925041382,-10.8413,4.3077,9.1376,1.53620,-0.84127,-0.40039,4.86,-32.79,2.98,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.43,322.08,-1864.12,2539.54,-489.22,false,false,false,false
1788925041503,-9.1795,6.3619,7.6534,1.72568,0.41438,2.33872,7.31,-31.28,8.27,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.06,312.29,-1858.26,2542.25,-488.61,false,false,false,false
1788925041624,-4.8604,6.7113,4.5888,1.22728,2.43153,3.35269,-1.97,-31.63,13.86,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.47,291.15,-1859.21,2539.51,-487.51,false,false,false,false
1788925041736,-3.1848,4.3699,2.9797,0.37004,4.95240,3.38984,-13.37,-28.03,14.40,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.89,256.40,-1860.90,2538.39,-487.54,true,false,false,false
1788925041856,-1.1402,0.3763,2.1511,-2.88785,2.90968,3.84895,-28.86,-16.24,3.41,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.67,228.18,-1862.40,2537.36,-487.63,false,false,false,false
1788925041976,1.0630,-4.4219,5.9438,-5.81977,0.65725,2.72220,-30.98,1.26,-9.00,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.61,211.32,-1863.71,2536.49,-487.79,false,false,false,false
1788925042095,1.2544,-8.1230,9.8656,-4.58436,0.66151,1.47082,-25.28,18.26,-3.06,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.18,204.10,-1865.14,2535.58,-487.97,false,false,false,false
1788925042216,3.5288,-17.5131,10.8855,-3.30742,-0.52915,1.94791,-15.45,19.95,10.22,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.39,193.59,-1866.60,2534.82,-488.13,false,false,false,false
1788925042336,1.3789,-7.6205,4.9813,-0.29880,0.64127,-0.78814,-11.12,16.09,13.91,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.39,199.30,-1868.16,2534.02,-488.23,false,false,false,false
1788925042458,-1.7910,-10.6038,11.6369,3.44350,2.18333,-0.79560,-13.14,14.57,11.79,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.39,211.12,-1869.66,2533.17,-488.26,false,false,false,false
1788925042577,-8.5860,-4.5751,5.5131,4.09955,1.01823,-0.85099,-16.61,15.49,10.05,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.82,217.62,-1871.14,2532.38,-488.29,false,false,false,false
1788925042698,-11.1236,-3.5360,6.3841,3.33817,5.26225,4.23230,-14.25,26.19,-2.19,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.71,190.22,-1869.69,2536.68,-489.01,false,false,false,false
1788925042818,-6.3069,-4.4794,9.7173,1.16443,5.07597,6.61789,6.45,25.56,-17.38,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.19,135.42,-1874.20,2529.65,-487.44,false,false,false,false
1788925042937,-3.5198,3.5127,9.7890,1.75763,2.47307,4.53483,27.83,8.33,-12.54,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.56,109.56,-1876.18,2520.18,-483.68,false,false,false,false
1788925043049,1.7378,6.6012,-2.8911,2.37960,-2.06495,3.14603,30.21,-9.69,-4.31,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.27,118.00,-1869.38,2529.38,-484.46,true,false,false,false
1788925043163,-5.2534,6.7974,-9.7573,0.46471,-2.17347,2.95216,20.93,-23.42,-4.37,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.80,130.94,-1870.52,2528.57,-484.24,false,false,false,false
1788925043277,-0.9482,2.4688,-8.1200,-1.79199,-1.78160,3.45482,6.00,-29.87,-7.97,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.11,144.11,-1872.03,2526.97,-483.76,true,false,false,false
1788925043393,11.3527,-3.8758,-11.0022,-1.79731,-1.38653,3.70728,-9.13,-27.21,-10.67,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.15,159.05,-1873.26,2525.68,-483.39,false,false,false,false
1788925043504,16.2610,-1.1085,-7.4016,-1.52888,-1.20651,-0.19068,-23.18,-16.16,-11.79,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.35,175.09,-1874.27,2524.53,-483.06,false,false,false,false
1788925043622,14.1159,0.4911,-6.3386,-1.16896,0.37390,-1.95217,-25.18,-12.00,-11.16,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.12,169.85,-1875.16,2523.37,-482.72,false,false,false,false
1788925043734,5.0704,2.7703,-6.5348,-3.61207,-0.11811,-4.53896,-22.84,-15.11,-13.18,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.12,176.95,-1875.98,2522.12,-482.39,false,false,false,false
1788925043847,-2.3946,2.3109,-2.6608,-5.56744,-1.05205,-3.86174,-14.49,-15.88,-20.91,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.08,194.53,-1876.73,2520.72,-481.96,false,false,false,false
1788925043960,-7.7480,-2.5591,12.7627,-7.83692,-0.91464,0.14061,-13.29,-0.19,-26.46,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,16.57,195.79,-1877.65,2519.20,-481.55,false,false,false,false
1788925044069,-7.6953,-6.8016,11.6321,-3.80275,0.07896,2.80090,-16.69,18.84,-18.23,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,16.23,179.70,-1878.29,2518.49,-481.48,false,false,false,false
1788925044178,-0.9051,-5.7529,12.8345,-0.93461,0.30785,2.04485,-12.56,30.94,-3.83,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.19,170.16,-1879.02,2517.70,-481.36,false,false,false,false
1788925044291,3.5240,-3.3829,13.1216,-0.13275,1.62102,1.15871,-5.70,36.28,2.04,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.02,169.60,-1879.13,2517.95,-481.87,false,false,false,false
1788925044403,-8.6483,-3.6269,12.2692,1.93553,-0.05845,-0.25885,-2.72,38.06,4.44,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,12.90,170.72,-1880.53,2515.77,-481.15,false,false,false,false
1788925044515,-6.8285,-1.5583,10.0140,4.00168,0.05872,0.27270,-1.56,40.69,-1.80,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.95,169.22,-1881.12,2515.11,-481.00,false,false,false,false
1788925044634,-7.2688,-2.2624,6.5282,2.77693,-2.85509,-2.22580,-0.34,31.07,-21.45,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.66,184.32,-1881.63,2514.61,-480.98,false,false,false,false
1788925044745,0.1579,-1.1850,11.6273,0.29440,-5.30779,-2.43459,-10.71,17.27,-28.20,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.63,210.67,-1882.54,2513.52,-480.70,false,false,false,false
1788925044859,-2.8780,2.4066,7.3896,1.33167,-0.07337,-3.23445,-27.79,7.31,-21.00,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.83,227.52,-1883.18,2512.92,-480.67,true,false,false,false
1788925044970,-7.1061,5.8205,7.8784,0.76084,-0.62503,-1.66243,-31.84,-3.73,-15.75,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.93,237.01,-1883.97,2512.07,-480.57,true,false,false,false
1788925045082,-4.4441,5.9450,8.2612,-1.03261,-2.52607,0.02237,-30.38,-13.01,-11.19,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.01,248.86,-1884.48,2511.66,-480.58,true,false,false,false
1788925045201,-3.1466,5.8636,7.9597,-0.73661,-0.19054,-0.06711,-31.59,-13.63,-7.65,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.52,246.40,-1885.56,2510.49,-480.33,true,false,false,false
1788925045314,-0.0915,4.7336,7.1839,-0.59387,-0.23954,1.29825,-32.18,-12.30,-6.38,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.07,241.39,-1885.72,2513.46,-480.59,true,false,false,false
1788925045429,2.3366,2.9186,9.8082,0.13781,0.97242,0.34820,-33.41,-9.24,-7.54,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.50,235.30,-1886.39,2515.77,-480.96,false,false,false,false
1788925045542,-0.0772,4.5374,8.7117,0.07816,0.21744,0.24820,-32.46,-7.31,-8.81,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.57,233.08,-1887.21,2517.33,-481.20,false,false,false,false
1788925045665,0.5599,3.8429,8.4814,0.24860,0.66471,0.41957,-32.21,-5.98,-9.34,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.29,228.16,-1888.24,2517.98,-481.37,false,false,false,false
1788925045783,0.1723,3.2686,9.0323,0.01531,0.29201,0.30466,-31.91,-4.46,-10.99,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.60,225.38,-1889.34,2517.72,-481.41,false,false,false,false
1788925045897,0.8327,3.2830,9.6168,0.21238,0.08961,0.21944,-30.99,-2.74,-10.89,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.55,223.85,-1890.47,2516.81,-481.36,false,false,false,false
1788925046011,0.3063,4.0822,8.6303,0.41358,-0.07656,0.36524,-30.47,-2.25,-11.48,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.62,222.23,-1891.60,2515.32,-481.22,false,false,false,false
1788925046124,-0.7567,4.1061,8.2325,0.55312,-0.76670,1.55591,-30.45,-0.96,-11.93,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,11.67,217.16,-1892.58,2512.63,-480.83,false,false,false,false
1788925046243,3.5815,3.8381,8.8552,0.24327,-0.94233,2.50490,-30.96,4.35,-9.69,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.43,204.91,-1893.46,2507.89,-480.11,false,false,false,false
1788925046354,4.0887,2.9474,6.7627,1.72781,0.71051,1.86908,-29.38,10.99,-7.20,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,14.22,185.91,-1894.74,2501.19,-479.50,false,false,false,false
1788925046466,5.3390,2.3396,7.9837,-0.25299,0.19827,1.09799,-25.82,17.27,-8.48,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.21,174.99,-1895.86,2494.23,-478.78,false,false,false,false
1788925046580,6.5456,1.5685,7.4710,-0.02517,-0.24487,1.10864,-22.05,20.53,-9.04,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.61,164.11,-1896.90,2488.94,-478.19,false,false,false,false
1788925046698,5.8845,1.9274,7.3944,0.27203,-0.23422,0.78068,-18.98,23.14,-6.43,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.61,155.60,-1898.03,2485.95,-477.90,false,false,false,false
1788925046815,5.2863,2.9091,7.7013,0.30399,0.14500,0.92662,-17.14,24.69,-6.66,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.61,145.20,-1899.50,2485.66,-478.07,false,false,false,false
1788925046931,5.6357,3.2686,7.3657,0.12397,-0.01371,1.18001,-14.38,26.08,-7.26,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,10.80,132.50,-1901.35,2489.45,-478.73,false,false,false,false
1788925047044,5.9085,0.9793,6.6957,1.87268,0.67003,1.71889,-8.78,28.59,-7.99,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.94,118.03,-1903.99,2497.39,-480.12,false,false,false,false
1788925047157,5.0847,-0.4714,7.8209,1.47761,0.56244,0.97016,-1.69,29.94,-11.33,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,9.71,111.07,-1906.62,2503.48,-481.06,false,false,false,false
1788925047270,4.5679,1.3292,7.8688,0.37004,0.13329,0.29081,4.16,28.95,-14.44,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,9.94,108.92,-1909.16,2506.46,-481.53,false,false,false,false
1788925047381,5.8128,0.0700,9.3338,-0.32543,-0.14261,0.19494,6.84,30.86,-13.80,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.47,107.03,-1911.79,2508.31,-481.82,false,false,false,false
1788925047492,5.0752,-0.0263,9.3003,-0.04328,-0.28641,-0.47390,7.88,33.43,-12.66,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.65,110.22,-1914.88,2510.74,-482.33,false,false,false,false
1788925047607,6.6939,-0.1747,7.8497,-0.87283,-1.62395,-0.96483,5.76,35.76,-10.80,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.60,115.38,-1917.87,2512.28,-482.53,false,false,false,false
1788925047723,6.1621,2.2056,7.8162,-2.20517,-2.07348,-1.38028,0.28,38.81,-3.81,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.60,125.63,-1920.76,2512.42,-482.57,false,false,false,false
1788925047840,7.9819,0.9027,5.3641,-0.55445,-1.05525,-0.73807,-1.69,43.26,4.28,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,8.73,136.01,-1923.66,2512.06,-482.61,false,false,false,false
1788925047954,8.4849,0.6108,5.0291,-0.08908,-0.96151,-0.47390,-4.48,48.47,3.08,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,9.54,153.32,-1926.58,2511.51,-482.62,false,false,false,false
1788925048067,9.1310,1.1952,4.0618,0.18362,0.56670,-0.05433,-14.34,49.43,-2.53,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.39,152.58,-1929.62,2511.07,-482.71,false,false,false,false
1788925048184,9.3033,1.3627,3.9661,0.06112,0.05659,-0.46431,-21.88,47.55,-6.99,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.01,168.15,-1932.75,2510.77,-482.80,false,false,false,false
1788925048297,7.2538,2.5454,5.5848,-0.12210,1.13967,-1.19493,-28.11,41.57,-8.68,0.0000000,0.0000000,0.00,0.00,0.0,999.00,DEAD_RECKONING,13.57,180.31,-1936.17,2511.23,-483.09,false,false,false,false
