timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_lat,gnss_lon,gnss_alt,gnss_speed,gnss_bearing,gnss_accuracy,engine_state,ml_speed,heading_deg,pos_e,pos_n,pos_u,nhc_enabled,vnhc_enabled,compass_accepted,map_accepted
1788938799855,-0.4576,7.2957,6.073,0.09893,0.18761,0.27523,-10.54,-37.24,25.35,0.0,0.0,0.0,9.13,126.4,3.92,GNSS_LOCKED,19.04,354.15,31.46,-20.64,10.96,False,False,False,False
1788938799969,0.0431,6.079,6.3553,0.16178,-0.04461,-0.06658,-10.28,-37.13,27.06,0.0,0.0,0.0,9.13,126.4,3.92,GNSS_LOCKED,19.04,354.49,32.19,-21.17,11.11,False,False,False,False
1788938800088,0.6532,6.6179,5.6447,0.1213,-0.05206,0.296,-10.67,-36.96,27.54,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,18.19,353.56,33.04,-21.81,11.21,False,False,False,False
1788938800218,2.0441,7.4441,8.1105,-0.03888,-0.01425,0.03036,-11.31,-35.98,27.83,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,353.43,33.88,-22.45,11.3,False,False,False,False
1788938800346,1.6995,6.2225,7.5841,-0.25725,-0.08509,0.0964,-11.29,-36.19,27.71,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,353.18,34.69,-23.07,11.39,False,False,False,False
1788938800471,1.5559,5.5262,6.2644,0.04314,0.01877,0.14381,-11.25,-36.9,27.73,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,352.31,35.49,-23.68,11.49,False,False,False,False
1788938800595,1.544,6.8094,5.7093,-0.1012,0.11465,-0.02929,-11.55,-35.83,29.04,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,351.97,36.27,-24.27,11.57,False,False,False,False
1788938800717,1.0313,5.8899,7.2245,0.06551,-0.0249,-0.20133,-12.0,-36.17,27.86,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,352.8,37.04,-24.86,11.65,False,False,False,False
1788938800844,0.469,6.7759,6.2189,0.13196,0.1514,-0.01651,-11.85,-37.14,28.28,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.04,352.24,37.79,-25.43,11.73,False,False,False,False
1788938800971,2.0297,6.0455,7.1264,-0.09161,-0.149,0.08841,-11.51,-36.3,27.79,0.0,0.0,0.0,9.18,127.6,4.43,GNSS_LOCKED,19.01,352.26,38.53,-25.99,11.81,False,False,False,False
1788938801090,0.7322,6.6443,7.9406,-0.13635,0.13968,-0.3185,-11.51,-35.98,28.14,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,19.01,355.73,39.29,-26.78,11.85,False,False,False,False
1788938801214,0.5815,5.6937,6.8345,0.08562,-0.05579,0.03835,-11.63,-37.39,28.16,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,356.73,40.03,-27.58,11.89,False,False,False,False
1788938801333,-0.2136,6.0,5.8074,-0.01758,0.08482,-0.13262,-11.51,-36.75,27.6,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,357.31,40.75,-28.37,11.93,False,False,False,False
1788938801457,1.3167,7.0917,7.4207,0.01172,0.0747,0.00107,-11.34,-36.34,27.66,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,357.02,41.44,-29.15,11.96,False,False,False,False
1788938801576,1.6804,6.8907,8.1464,-0.13422,-0.01851,0.24128,-11.44,-37.18,27.79,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,355.82,42.13,-29.92,11.99,False,False,False,False
1788938801698,0.347,6.4146,5.7069,0.07829,0.03475,0.15765,-11.91,-36.54,27.3,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.95,355.0,42.8,-30.68,12.02,False,False,False,False
1788938801830,0.6604,6.35,6.9039,0.12929,0.03156,-0.06338,-11.93,-36.79,28.2,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,355.1,43.46,-31.42,12.05,False,False,False,False
1788938801963,0.3494,7.5039,6.9326,0.07403,0.09867,0.26618,-12.26,-36.45,28.24,0.0,0.0,0.0,9.49,137.1,5.04,GNSS_LOCKED,18.93,353.55,44.11,-32.15,12.08,False,False,False,False
1788938802080,0.5791,6.3763,6.5856,0.29281,0.12477,0.20612,-13.58,-35.23,26.96,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,352.29,44.87,-33.09,12.13,False,False,False,False
1788938802197,2.6524,7.13,8.1512,-0.2727,-0.12237,0.17044,-14.57,-34.82,27.34,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,352.93,45.62,-34.04,12.16,False,False,False,False
1788938802317,0.6939,7.0271,6.1519,-0.01065,0.0486,0.07084,-14.14,-34.48,27.75,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,352.58,46.37,-34.98,12.21,False,False,False,False
1788938802429,1.2688,6.2638,6.5641,-0.05912,-0.06591,-0.10919,-14.98,-34.91,27.86,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,353.36,47.11,-35.9,12.25,False,False,False,False
1788938802546,1.6708,5.878,6.2477,0.03835,-0.09947,-0.08682,-14.89,-34.97,27.26,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,354.05,47.84,-36.81,12.29,False,False,False,False
1788938802662,2.0106,7.4943,6.9781,-0.17097,-0.20546,0.39826,-14.76,-35.66,28.63,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,353.09,48.56,-37.7,12.33,False,False,False,False
1788938802770,1.2568,6.0766,6.9159,-0.20666,0.01824,-0.23914,-14.14,-35.81,28.88,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,17.78,354.0,49.26,-38.58,12.37,False,False,False,False
1788938802876,3.4905,5.8253,8.266,-0.13156,-0.03662,0.06711,-13.93,-37.11,28.07,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.89,353.18,49.96,-39.45,12.4,False,False,False,False
1788938802983,0.6676,5.6195,5.5537,-0.09427,0.11731,-0.04687,-14.1,-37.31,27.73,0.0,0.0,0.0,10.53,138.4,4.24,GNSS_LOCKED,18.93,352.83,50.64,-40.29,12.44,False,False,False,False
1788938803098,1.5296,6.1843,7.6726,-0.11558,-0.10639,-0.3494,-13.37,-37.54,27.56,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,354.57,51.4,-41.23,12.5,False,False,False,False
1788938803228,1.063,6.5079,7.8808,0.08668,-0.02224,0.0016,-12.6,-37.93,26.34,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.95,354.56,52.13,-42.14,12.55,False,False,False,False
1788938803355,0.8112,6.3906,7.483,0.08775,-0.0526,0.0016,-11.89,-38.27,26.27,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,354.7,52.86,-43.04,12.61,False,False,False,False
1788938803474,-0.6084,6.0479,5.9175,0.16871,0.56777,0.13528,-12.79,-38.33,26.76,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,352.25,53.57,-43.93,12.67,False,False,False,False
1788938803594,2.2552,6.5438,7.7444,-0.07457,0.10879,0.2976,-14.4,-37.29,27.15,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.95,350.4,54.27,-44.81,12.71,False,False,False,False
1788938803711,2.997,6.7137,7.5141,-0.18642,0.05766,0.00692,-15.64,-36.15,27.96,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,350.15,54.96,-45.67,12.76,False,False,False,False
1788938803827,1.1922,5.7081,7.1504,-0.10439,0.1253,-0.15339,-16.03,-35.14,27.9,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,350.35,55.64,-46.52,12.82,False,False,False,False
1788938803945,0.6772,6.2201,6.9206,-0.18322,0.06671,-0.07297,-14.46,-36.54,25.99,0.0,0.0,0.0,10.32,139.4,4.16,GNSS_LOCKED,18.93,350.48,56.31,-47.35,12.87,False,False,False,False
1788938804062,0.079,7.0917,7.4447,0.08988,-0.00093,0.10279,-13.44,-37.33,25.67,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,18.93,348.3,57.14,-48.36,12.92,False,False,False,False
1788938804172,0.5695,6.7065,8.1751,-0.17789,-0.11331,-0.09481,-13.52,-37.37,25.67,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.75,348.93,57.97,-49.36,12.97,False,False,False,False
1788938804280,1.0917,5.8397,6.9733,0.08349,-0.10373,0.00852,-13.01,-37.52,25.88,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.8,349.33,58.79,-50.37,13.03,False,False,False,False
1788938804393,0.9452,5.9115,7.8138,-0.37336,-0.1213,0.01917,-12.58,-37.65,26.51,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.93,349.58,59.59,-51.35,13.08,False,False,False,False
1788938804522,0.5791,4.4106,7.7611,0.05965,-0.08029,-0.0964,-12.98,-39.04,26.85,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,17.09,349.88,60.39,-52.33,13.13,False,False,False,False
1788938804656,0.5336,5.0231,7.3777,0.19853,0.00972,-0.03622,-11.49,-38.85,26.23,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.34,349.66,61.18,-53.29,13.18,False,False,False,False
1788938804784,1.264,6.3691,8.2708,-0.11718,-0.04833,0.08256,-12.54,-38.74,25.37,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.28,349.17,61.96,-54.24,13.23,False,False,False,False
1788938804906,0.1627,5.4712,7.7587,0.00533,-0.06272,-0.1012,-12.69,-38.94,25.71,0.0,0.0,0.0,11.26,139.3,3.96,GNSS_LOCKED,16.28,349.68,62.73,-55.17,13.28,False,False,False,False
1788938805033,1.3095,5.1571,7.7731,0.04314,-0.04354,-0.02397,-12.71,-39.34,26.16,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,14.53,352.21,63.5,-56.27,13.33,False,False,False,False
1788938805153,1.4171,4.9107,7.5817,0.00905,-0.03236,-0.17683,-13.09,-39.36,26.33,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,16.43,353.53,64.25,-57.37,13.38,False,False,False,False
1788938805273,0.4929,5.9043,8.0052,0.02237,0.16951,-0.21251,-12.3,-39.49,26.38,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,16.43,354.23,64.98,-58.45,13.42,False,False,False,False
1788938805391,1.0869,5.8421,8.8983,-0.14274,0.07417,-0.06391,-11.49,-39.09,26.64,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,16.18,354.01,65.7,-59.53,13.47,False,False,False,False
1788938805512,-0.1442,4.9322,5.0698,-2.15883,1.64818,-0.01172,-11.48,-39.79,26.25,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,18.68,350.39,66.41,-60.59,13.52,False,False,False,False
1788938805634,0.7155,2.7727,11.199,-2.11302,-0.48335,-0.5426,-11.72,-44.08,13.61,0.0,0.0,0.0,11.38,144.9,3.79,GNSS_LOCKED,15.05,353.21,67.1,-61.64,13.56,False,False,False,False
