timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_lat,gnss_lon,gnss_alt,gnss_speed,gnss_bearing,gnss_accuracy,engine_state,ml_speed,heading_deg,pos_e,pos_n,pos_u,nhc_enabled,vnhc_enabled,compass_accepted,map_accepted
1788944219854,0.883,5.0853,8.0626,0.08988,0.04487,0.04154,23.81,21.84,-20.42,0.0,0.0,0.0,0.0,0.0,999.0,DEAD_RECKONING,11.88,343.51,-16.34,13.36,-1.53,False,True,False,False
1788944219961,0.1962,5.0351,8.9533,0.09148,0.01292,0.00479,23.78,22.14,-21.64,0.0,0.0,0.0,0.0,0.0,999.0,DEAD_RECKONING,11.72,343.47,-17.5,14.25,-1.59,False,True,False,False
1788944220075,0.7178,4.8676,8.12,0.02224,-0.02543,0.0213,24.41,21.41,-21.68,0.0,0.0,0.0,0.0,0.0,8.95,REACQUIRING,11.74,297.27,-2.01,2.73,-0.8,False,False,False,False
1788944220185,0.3924,5.0686,8.5555,0.10852,-0.00892,-0.02184,24.0,20.72,-21.6,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,9.28,296.94,-1.32,1.8,-0.52,False,False,False,False
1788944220309,0.7609,5.3037,7.864,0.25925,0.00333,0.05806,24.62,19.95,-21.09,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,9.0,296.02,-0.97,1.33,-0.37,False,False,False,False
1788944220429,0.6461,5.5095,7.5482,-0.08748,-0.05686,0.00692,24.79,19.69,-21.98,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,9.0,295.36,-0.76,1.04,-0.28,False,False,False,False
1788944220549,1.0265,5.1547,8.7356,-0.14074,-0.02117,-0.03675,24.68,20.01,-22.88,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,8.97,294.76,-0.62,0.84,-0.23,False,False,False,False
1788944220666,-0.393,5.6842,6.073,0.64846,0.32703,-0.0719,24.68,20.23,-22.89,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,11.1,293.48,-0.51,0.7,-0.18,False,False,False,False
1788944220782,0.4235,5.6052,8.7787,-0.45965,0.00972,-0.1257,25.28,19.65,-23.21,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,11.76,293.27,-0.44,0.59,-0.16,False,False,False,False
1788944220891,0.3685,5.3587,7.7013,0.13675,-0.21611,0.05166,24.79,20.29,-23.64,0.0,0.0,0.0,0.0,0.0,8.95,GNSS_LOCKED,10.8,292.92,-0.38,0.52,-0.14,False,False,False,False
1788944221002,0.4594,5.5549,8.065,0.04407,-0.13941,0.01971,24.51,20.03,-23.72,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,11.55,292.79,0.18,1.28,-4.72,False,False,False,False
1788944221110,0.8614,5.5214,7.6606,-0.01771,-0.1458,0.04154,24.06,19.88,-23.94,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,11.63,292.67,0.64,1.9,-8.47,False,False,False,False
1788944221224,0.6485,5.5621,7.7994,-0.03262,-0.01585,-0.0032,24.06,19.91,-23.85,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,11.31,292.38,1.02,2.42,-11.6,False,False,False,False
1788944221338,0.6724,5.531,7.8927,-0.04967,0.00067,-0.01118,23.61,19.89,-24.39,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,11.33,292.08,1.34,2.85,-14.24,False,False,False,False
1788944221455,0.5503,5.4353,7.9573,-0.01877,0.00173,-0.00266,23.44,19.74,-23.76,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,10.87,291.72,1.62,3.23,-16.51,False,False,False,False
1788944221566,0.5791,5.4305,7.8999,-0.05073,-0.00573,-0.01864,23.27,19.84,-23.89,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,10.17,291.47,1.86,3.56,-18.47,False,False,False,False
1788944221673,0.5838,5.4664,7.8018,0.00519,0.00067,-0.01225,23.08,20.63,-22.89,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,9.9,291.2,2.07,3.84,-20.19,False,False,False,False
1788944221783,0.6126,5.4879,8.0219,-0.00226,0.00599,-0.00213,23.42,20.34,-22.61,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,8.81,290.87,2.25,4.09,-21.71,False,False,False,False
1788944221894,0.6796,5.3922,7.8138,0.0036,0.00972,0.00426,23.33,20.08,-22.91,0.0,0.0,0.0,0.0,0.0,36.66,GNSS_LOCKED,3.81,290.53,2.41,4.32,-23.06,False,False,False,False
1788944222005,0.4451,5.4664,8.0674,-0.0012,0.00972,-0.00479,23.33,20.59,-23.16,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,2.23,290.09,2.82,3.78,-20.76,False,False,False,False
1788944222117,0.5695,5.3635,7.9214,-0.0028,0.01132,-0.00426,22.95,20.51,-22.86,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.27,289.67,3.19,3.3,-18.68,False,False,False,False
1788944222230,0.469,5.3755,7.8664,-0.00972,-0.00466,-0.00426,23.18,20.94,-23.55,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,0.36,289.31,3.52,2.86,-16.8,False,False,False,False
1788944222340,0.658,5.4281,8.2397,-0.03262,-0.01052,-0.01225,23.74,20.38,-23.53,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.85,289.04,3.82,2.46,-15.1,False,False,False,False
1788944222447,0.5503,5.4209,7.864,-0.02996,0.01238,-0.01598,23.51,20.18,-23.66,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.85,288.73,4.09,2.1,-13.53,False,False,False,False
1788944222558,0.4977,5.3252,8.0459,-0.0486,-0.00413,-0.00799,23.49,20.16,-23.94,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.85,288.44,4.34,1.77,-12.1,False,False,False,False
1788944222670,0.524,5.3276,8.1224,-0.0763,-0.00306,-0.0213,23.76,20.38,-23.81,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.84,288.22,4.58,1.47,-10.79,False,False,False,False
1788944222781,0.5767,5.2869,7.9765,-0.02144,-0.00253,0.00266,22.8,20.81,-23.06,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.85,287.9,4.79,1.18,-9.57,False,False,False,False
1788944222899,0.5791,5.1954,7.9932,-0.02676,-0.00892,0.01118,23.06,21.15,-22.99,0.0,0.0,0.0,0.0,0.0,11.98,GNSS_LOCKED,1.85,287.57,4.99,0.92,-8.44,False,False,False,False
1788944223013,0.5456,5.1021,8.199,0.00732,-0.00466,0.0032,23.08,21.34,-22.84,0.0,0.0,0.0,0.0,0.0,8.02,GNSS_LOCKED,1.85,287.21,4.7,0.47,-8.42,False,False,False,False
1788944223130,0.5312,5.2056,8.0865,0.00253,-0.01585,0.00479,23.46,21.3,-23.79,0.0,0.0,0.0,0.0,0.0,8.02,GNSS_LOCKED,1.85,286.88,4.44,0.06,-8.4,False,False,False,False
