timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_lat,gnss_lon,gnss_alt,gnss_speed,gnss_bearing,gnss_accuracy,engine_state,ml_speed,heading_deg,pos_e,pos_n,pos_u,nhc_enabled,vnhc_enabled,compass_accepted,map_accepted
1788947202527,-0.1537,-0.201,9.856,-0.0032,-0.00426,-0.00013,-32.76,-30.06,-8.51,0.0,0.0,0.0,0.0,0.0,13.08,GNSS_LOCKED,0.33,114.55,-6.85,0.74,4.04,False,False,False,False
1788947202631,-0.1537,-0.2058,9.8345,-0.00053,-0.00053,-0.00067,-32.55,-29.48,-8.85,0.0,0.0,0.0,0.0,0.0,13.08,GNSS_LOCKED,0.33,113.72,-6.85,0.74,4.04,False,False,False,False
1788947202947,-0.0301,-2.5877,9.3296,0.07135,0.24222,0.03274,-32.42,-29.36,-8.94,0.0,0.0,0.0,0.0,0.0,12.72,GNSS_LOCKED,3.26,121.38,-1.62,0.4,1.4,False,False,False,False
1788947203051,-0.1753,-0.189,9.8465,-0.00107,0.00053,-0.00013,-32.49,-29.33,-9.15,0.0,0.0,0.0,0.0,0.0,12.72,GNSS_LOCKED,3.33,126.98,-2.79,0.47,2.11,False,False,False,False
1788947203163,-0.192,-0.213,9.8776,0.0,0.00373,-0.00013,-32.53,-29.78,-8.36,0.0,0.0,0.0,0.0,0.0,12.72,GNSS_LOCKED,3.26,126.47,-3.56,0.5,2.52,False,False,False,False
1788947213373,-0.1992,-0.1699,9.8608,-0.00213,-0.00053,-0.00013,-39.28,-17.06,-8.08,0.0,0.0,0.0,0.0,0.0,12.87,DEAD_RECKONING,3.13,34.06,-61.37,162.37,-0.07,False,True,False,False
1788947213485,-0.2207,-0.1603,9.8871,-0.00266,-0.0,-0.00013,-39.11,-17.49,-8.04,0.0,0.0,0.0,0.0,0.0,12.87,DEAD_RECKONING,3.13,33.91,-62.05,163.34,-0.08,False,True,False,False
1788947213599,-0.1681,-0.1603,9.8776,-0.00426,-0.00213,-0.00013,-39.98,-17.83,-7.33,0.0,0.0,0.0,0.0,0.0,12.87,DEAD_RECKONING,3.13,33.76,-62.75,164.28,-0.1,False,True,False,False
1788947213710,-0.1944,-0.1364,9.8919,-0.00373,-0.00426,0.00146,-39.71,-17.85,-7.52,0.0,0.0,0.0,0.0,0.0,12.87,DEAD_RECKONING,3.13,33.6,-63.47,165.2,-0.12,False,True,False,False
1788947213822,-0.1035,-0.2393,9.8225,-0.00426,-0.00426,-0.00013,-40.29,-17.57,-8.18,0.0,0.0,0.0,0.0,0.0,12.87,DEAD_RECKONING,3.13,33.44,-64.22,166.1,-0.14,False,True,False,False
1788947213934,-0.1298,-0.189,9.813,-0.00213,-0.00053,-0.00067,-40.54,-17.42,-7.26,0.0,0.0,0.0,0.0,0.0,11.86,REACQUIRING,3.13,17.43,-62.15,162.72,-0.12,False,False,False,False
1788947214043,-0.0628,-0.1603,9.7938,-0.0032,-0.00266,-0.0012,-40.11,-17.83,-8.59,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,3.33,16.73,-61.58,161.12,-0.06,False,False,False,False
1788947214158,-0.1442,-0.1819,9.8632,-0.00053,0.0016,-0.00067,-39.79,-17.78,-8.06,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.32,16.35,-61.05,159.56,-0.01,False,False,False,False
1788947214271,-0.1872,-0.146,9.8632,-0.00213,0.0016,-0.0012,-39.73,-16.93,-7.8,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.34,16.06,-60.5,158.0,0.03,False,False,False,False
1788947214391,-0.1657,-0.1484,9.8632,-0.00266,-0.0,-0.00013,-40.52,-17.21,-8.53,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.34,15.8,-59.96,156.46,0.06,False,False,False,False
1788947214500,-0.1466,-0.1555,9.8513,-0.00213,-0.00053,-0.00013,-40.91,-17.33,-8.89,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.32,15.56,-59.42,154.93,0.09,False,False,False,False
1788947214621,-0.1226,-0.189,9.8297,-0.00266,0.00053,0.00093,-40.28,-17.78,-7.44,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.28,15.33,-58.89,153.42,0.11,False,False,False,False
1788947214742,-0.1609,-0.1842,9.856,-0.00213,-0.00053,-0.00013,-40.09,-17.49,-7.74,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.28,15.12,-58.37,151.93,0.14,False,False,False,False
1788947214862,-0.1513,-0.1627,9.868,-0.00213,-0.00053,-0.00013,-39.99,-17.59,-8.16,0.0,0.0,0.0,0.0,0.0,11.86,GNSS_LOCKED,0.26,14.96,-57.85,150.46,0.16,False,False,False,False
1788947214982,-0.1346,-0.1675,9.8441,-0.00213,-0.00053,-0.00013,-39.6,-17.57,-7.2,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.28,14.81,-57.34,149.01,0.18,False,False,False,False
1788947215101,-0.1322,-0.1771,9.8489,-0.00213,0.00107,-0.00013,-40.2,-17.87,-8.03,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.28,14.66,-56.84,147.58,0.21,False,False,False,False
1788947215223,-0.1681,-0.1675,9.8608,-0.00213,-0.0,-0.00013,-40.28,-17.48,-7.91,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.56,-56.34,146.16,0.23,False,False,False,False
1788947215343,-0.1561,-0.1771,9.8465,-0.00107,0.00053,-0.00067,-39.98,-17.31,-7.65,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.46,-55.85,144.76,0.25,False,False,False,False
1788947215463,-0.137,-0.1699,9.8369,-0.00213,0.00053,-0.0012,-39.83,-17.66,-8.1,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.38,-55.37,143.38,0.28,False,False,False,False
1788947215582,-0.1609,-0.1771,9.8417,-0.00213,-0.0,-0.00013,-40.24,-18.19,-8.68,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.31,-54.9,142.02,0.3,False,False,False,False
1788947215696,-0.1513,-0.1675,9.8513,-0.00213,0.00107,-0.00067,-40.07,-18.24,-8.04,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.26,-54.43,140.67,0.32,False,False,False,False
1788947215818,-0.1537,-0.1484,9.7651,0.0,0.0032,-0.00067,-40.2,-18.41,-7.41,0.0,0.0,0.0,0.0,0.0,11.55,GNSS_LOCKED,0.32,14.22,-53.97,139.34,0.35,False,False,False,False
1788947215940,-0.1466,-0.1484,9.8034,-0.0032,-0.00426,-0.00013,-39.86,-17.06,-8.01,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,0.32,13.78,-53.94,139.28,0.32,True,True,False,False
1788947216046,-0.1513,-0.1531,9.856,-0.00266,-0.00107,-0.00013,-40.18,-17.1,-9.26,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,0.32,13.03,-53.9,139.17,0.27,True,True,False,False
1788947216163,-0.2088,-0.0766,9.8393,0.0032,0.01212,0.00573,-40.14,-17.78,-7.71,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,0.34,11.96,-53.86,139.02,0.22,True,True,False,False
1788947216283,-0.1777,0.0102,9.8967,0.00799,-0.0032,1.06124,-40.48,-16.07,-7.63,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,12.51,5.09,-53.79,138.82,0.13,True,False,False,False
1788947216406,-1.2502,0.5198,9.7723,0.03089,0.02863,2.01436,-41.87,-10.16,-8.23,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,10.96,351.51,-53.71,138.55,0.02,True,False,False,False
1788947216527,1.0415,-2.4467,9.856,0.04421,0.04514,2.9005,-43.24,1.8,-8.57,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,9.95,330.01,-53.6,138.23,-0.12,True,False,False,True
1788947216646,-0.3691,-0.7226,9.8656,0.00692,0.00053,0.81677,-41.76,13.09,-8.31,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,9.23,324.04,-53.46,137.87,-0.27,True,False,False,False
1788947216766,-0.2088,-0.0861,9.8201,0.00373,0.00479,0.31784,-39.24,19.88,-8.12,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,8.8,321.5,-53.3,137.46,-0.43,True,False,False,False
1788947216877,-0.2112,-0.0981,9.8154,0.00959,0.00373,0.60905,-38.81,21.43,-7.97,0.0,0.0,0.0,0.0,0.0,11.62,DEAD_RECKONING,8.86,316.97,-53.11,137.0,-0.62,True,False,False,False
1788947216996,0.055,-0.2273,9.8178,0.00373,0.00426,0.37802,-37.41,23.85,-8.64,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.49,314.03,-52.91,136.49,-0.81,True,False,False,False
1788947217110,-0.0867,-0.1029,9.8345,-0.00373,-0.00213,0.0004,-36.41,25.99,-8.42,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.51,313.57,-52.69,135.93,-1.03,False,False,False,False
1788947217225,-0.1609,-0.1603,9.8345,-0.00479,0.00053,-0.00013,-35.96,25.71,-7.89,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.51,313.12,-52.46,135.34,-1.25,False,False,False,False
1788947217350,-0.1442,-0.2201,9.8154,-0.0016,0.00053,-0.00013,-35.93,25.89,-7.07,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.46,312.67,-52.21,134.7,-1.49,False,False,False,False
1788947217471,-0.0724,-0.1244,9.8297,0.0,-0.0,-0.00067,-35.34,26.23,-8.42,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.45,312.21,-51.94,134.01,-1.73,False,False,False,False
1788947217593,-0.0915,-0.1005,9.8345,-0.00213,-0.0,-0.00013,-35.1,26.36,-7.74,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,8.54,311.75,-51.66,133.29,-1.98,False,False,False,False
1788947217712,-0.1466,-0.1268,9.8608,-0.0032,0.00107,-0.00067,-35.91,25.8,-8.03,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,11.53,311.28,-51.37,132.51,-2.25,False,False,False,False
1788947217837,-0.1178,-0.1388,9.8393,-0.00373,-0.00053,-0.00067,-36.02,25.74,-7.52,0.0,0.0,0.0,0.0,0.0,11.69,DEAD_RECKONING,11.53,310.81,-51.06,131.7,-2.53,False,False,False,False
1788947217960,-0.0843,-0.1507,9.8393,-0.0032,0.00053,-0.00067,-35.55,25.59,-7.95,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,11.53,310.34,-50.74,130.85,-2.81,False,False,False,False
1788947218087,-0.0867,-0.1507,9.8249,-0.0016,0.00053,-0.00013,-36.34,25.95,-8.21,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,11.05,309.85,-50.42,129.96,-3.08,False,False,False,False
1788947218214,-0.1131,-0.1244,9.8417,-0.00213,0.00107,-0.0012,-35.64,26.81,-7.09,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,309.37,-50.22,129.15,-3.23,False,False,False,False
1788947218335,-0.1178,-0.1603,9.8345,-0.00107,0.00053,-0.00013,-35.85,26.19,-7.26,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,308.88,-50.03,128.32,-3.35,False,False,False,False
1788947218451,-0.0891,-0.134,9.8441,-0.0032,0.00053,-0.00067,-35.64,26.04,-8.83,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,308.38,-49.86,127.47,-3.44,False,False,False,False
1788947218572,-0.082,-0.1412,9.8321,-0.00213,0.00053,-0.00013,-35.63,26.1,-7.65,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,307.88,-49.72,126.61,-3.51,False,False,False,False
1788947218698,-0.1107,-0.1412,9.8536,-0.00213,0.00053,-0.00013,-35.98,26.14,-7.2,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,307.37,-49.6,125.72,-3.54,False,False,False,False
1788947218819,-0.1178,-0.1436,9.856,-0.00266,0.00213,-0.0012,-35.89,26.74,-7.78,0.0,0.0,0.0,0.0,0.0,12.3,DEAD_RECKONING,0.19,306.87,-49.52,124.82,-3.54,False,False,False,False
1788947218943,-0.1202,-0.1412,9.8321,-0.00213,0.00213,-0.00067,-36.34,26.34,-7.56,0.0,0.0,0.0,0.0,0.0,12.47,DEAD_RECKONING,0.19,306.35,-49.46,123.91,-3.51,False,False,False,False
1788947219069,-0.1298,-0.1053,9.8536,-0.00213,-0.00479,-0.00013,-35.27,25.97,-7.82,0.0,0.0,0.0,0.0,0.0,12.47,DEAD_RECKONING,0.19,305.82,-49.43,122.97,-3.45,False,False,False,False
1788947219204,-0.1083,-0.0455,9.8584,-0.00852,-0.03089,0.00093,-35.64,26.36,-7.03,0.0,0.0,0.0,0.0,0.0,12.47,REACQUIRING,0.19,308.51,-50.57,127.1,-0.01,False,False,False,False
1788947219317,-0.1011,-0.0861,9.8656,-0.00533,-0.00479,-0.00013,-36.04,26.12,-8.04,0.0,0.0,0.0,0.0,0.0,12.47,GNSS_LOCKED,0.19,300.75,-47.36,117.22,-0.93,False,False,False,False
1788947219428,-0.0915,-0.1053,9.8513,-0.00533,-0.00266,-0.0012,-35.83,25.78,-8.14,0.0,0.0,0.0,0.0,0.0,12.47,GNSS_LOCKED,0.19,293.77,-44.48,108.49,-1.59,False,False,False,False
1788947219547,-0.125,-0.1962,9.8034,-0.00479,-0.0,-0.00013,-36.09,26.01,-8.61,0.0,0.0,0.0,0.0,0.0,12.47,GNSS_LOCKED,0.14,287.91,-41.98,100.95,-2.05,False,False,False,False
1788947219670,-0.1011,-0.1986,9.7579,-0.00479,0.00107,-0.00013,-35.94,26.27,-8.12,0.0,0.0,0.0,0.0,0.0,12.47,GNSS_LOCKED,0.33,283.18,-39.79,94.42,-2.36,False,False,False,False
1788947219791,-0.1083,-0.1196,9.8584,0.00107,-0.0,-0.00013,-35.81,26.36,-8.53,0.0,0.0,0.0,0.0,0.0,12.47,GNSS_LOCKED,0.23,279.4,-37.87,88.71,-2.56,False,False,False,False
1788947219910,-0.1155,-0.0239,9.8967,-0.00373,0.0016,-0.00013,-36.62,26.06,-8.04,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,276.35,-36.17,83.67,-2.68,False,False,False,False
1788947220021,-0.1418,-0.1651,9.8536,-0.00799,0.00053,-0.00013,-36.39,25.74,-7.46,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,273.89,-34.64,79.18,-2.76,False,False,False,False
1788947220132,-0.1466,-0.1196,9.8632,-0.00479,0.00053,-0.00013,-35.53,25.97,-7.24,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,271.88,-33.27,75.17,-2.79,False,False,False,False
1788947220249,-0.0341,-0.1412,9.8225,0.00107,-0.0016,0.00093,-35.31,26.29,-7.76,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,270.22,-32.03,71.55,-2.8,False,False,False,False
1788947220371,-0.0293,0.0365,9.935,0.00426,0.0016,-0.00013,-35.68,25.61,-7.82,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,268.79,-30.9,68.26,-2.78,False,False,False,False
1788947220493,-0.259,-0.0455,9.8919,-0.00266,0.00107,-0.00013,-36.15,26.29,-7.29,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,267.57,-29.87,65.27,-2.75,False,False,False,False
1788947220618,-0.125,-0.1747,9.8249,-0.00586,0.00053,-0.0012,-36.13,26.31,-7.2,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,266.55,-28.92,62.52,-2.71,False,False,False,False
1788947220743,0.0239,-0.1938,9.7938,-0.00213,0.00053,-0.00067,-36.56,26.06,-8.59,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,265.66,-28.05,60.01,-2.65,False,False,False,False
1788947220863,-0.2088,-0.0694,9.8728,-0.00053,0.00053,-0.00013,-36.68,26.46,-8.66,0.0,0.0,0.0,0.0,0.0,12.67,GNSS_LOCKED,0.23,264.84,-27.24,57.68,-2.59,False,False,False,False
1788947220990,-0.1178,-0.1436,9.8536,-0.0032,-0.0,-0.00013,-35.61,25.44,-8.78,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.23,264.1,-26.5,55.53,-2.52,False,False,False,False
1788947221110,-0.0221,-0.1579,9.8249,-0.00213,-0.00053,-0.00067,-36.13,25.69,-7.46,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,263.41,-25.8,53.54,-2.45,False,False,False,False
1788947221230,-0.1346,-0.1531,9.8536,-0.00107,0.00107,-0.00013,-35.93,25.74,-7.93,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,262.77,-25.15,51.68,-2.38,False,False,False,False
1788947221350,-0.1657,-0.122,9.8632,-0.00107,0.00053,-0.00013,-35.68,26.44,-7.8,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,262.14,-24.54,49.94,-2.3,False,False,False,False
1788947221471,-0.0724,-0.134,9.8393,-0.00213,-0.00107,-0.00013,-35.53,26.81,-8.51,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,261.53,-23.97,48.32,-2.22,False,False,False,False
1788947221596,-0.0676,-0.1412,9.8273,-0.00266,-0.0,-0.00067,-35.64,26.44,-7.67,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,260.94,-23.44,46.79,-2.14,False,False,False,False
1788947221716,-0.1442,-0.1388,9.8608,-0.00107,0.00053,-0.00013,-35.57,26.7,-8.61,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,260.35,-22.93,45.36,-2.06,False,False,False,False
1788947221836,-0.0772,-0.1388,9.8441,-0.0016,0.00053,-0.0012,-34.91,25.93,-7.48,0.0,0.0,0.0,0.0,0.0,12.32,GNSS_LOCKED,0.33,259.78,-22.46,44.01,-1.99,False,False,False,False
1788947221952,-0.0652,-0.1412,9.8441,-0.00213,-0.0,-0.00067,-35.34,26.14,-8.64,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,259.2,-22.01,42.74,-1.91,False,False,False,False
1788947222078,-0.1011,-0.1388,9.8201,-0.0016,0.0016,-0.00067,-36.47,26.42,-8.53,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,258.62,-21.59,41.54,-1.83,False,False,False,False
1788947222202,-0.1346,-0.1388,9.8465,-0.00107,0.00107,-0.00067,-36.45,26.16,-8.78,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,258.05,-21.18,40.4,-1.75,False,False,False,False
1788947222324,-0.0676,-0.1364,9.8417,-0.00213,0.00053,0.0004,-36.17,26.34,-9.02,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,257.47,-20.8,39.32,-1.67,False,False,False,False
1788947222446,-0.1155,-0.1388,9.8441,-0.00107,0.00053,0.0004,-35.89,26.42,-8.25,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,256.88,-20.44,38.29,-1.59,False,False,False,False
1788947222567,-0.1274,-0.1268,9.8584,-0.00107,0.00053,-0.00013,-35.66,25.69,-7.37,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,256.29,-20.09,37.32,-1.52,False,False,False,False
1788947222694,-0.0915,-0.1268,9.8441,-0.00213,-0.0,-0.00067,-35.57,26.49,-6.69,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,255.71,-19.76,36.39,-1.44,False,False,False,False
1788947222815,-0.0987,-0.1436,9.8417,-0.00213,0.00053,-0.00067,-35.72,26.44,-8.31,0.0,0.0,0.0,0.0,0.0,11.46,GNSS_LOCKED,0.33,255.12,-19.45,35.51,-1.37,False,False,False,False
